Acc_X0;Acc_Y0;Acc_Z0;Gy_X0;Gy_Y0;De_Y0;De_Y0K;Gyro_Z0;De_Z0;De_Z0K;Yaw;Yaw_k;Pitch;Pitch_K;Acc_X1;Acc_Y1;Acc_Z1;Gy_X1;Gy_Y1;De_Y1;De_Y1K;Gyro_Z1;De_Z1;De_Z1K;Yaw1;Yaw1_k;Pitch1;Pitch1_K
-8,8;-1,71;-0,91;1996;1352;77,61;73,66;-5759;-5,79;3,11;-77,62;-77,62;18,52;18,52;-10,04;1,23;-1,54;1878;-1275;78,9;76,29;-8925;-8,64;-8,23;-134,56;-134,56;-20,47;-20,47
-4,78;-3;-0,3;-497;8608;57,82;67,2;-1328;-3;0,42;-9,97;-10,02;129,3;129,23;-13,91;-5,56;-3,77;-16076;2967;64,23;71,77;32767;-14,13;-10,76;501,96;501,56;44,3;44,26
-9,47;-0,2;-1,89;7027;5272;78,65;74,59;-2090;-11,29;-6,95;-21,61;-21,61;78,37;78,37;-9,88;0,61;-1,41;5204;-1413;81,13;74,38;-5153;-8,14;-9,05;-76,97;83,76;-22,57;-4
-11,66;-3,54;1,68;227;-4166;71,4;73,55;15385;7,86;-1,28;245,19;245,02;-65,72;-65,63;-4,35;-5,08;-3,22;-2950;-4125;35,9;66,14;2376;-25,73;-12,36;37,97;38;-63,98;-63,94
-12,7;-3,15;-3,98;-5105;9730;68,22;70,12;-7232;-16,91;-10,68;-100,11;-100,11;146,43;146,43;-6,69;-3,96;-1,22;1389;-3121;58,2;61,28;-5510;-8,89;-10,22;-82,42;-82,42;-48,65;-48,65
-10,53;-3,24;2,3;17477;-16136;69,36;70,19;5032;11,77;-2,28;87,12;87,01;-248,47;-248,22;-14,92;0,72;-1,22;12352;3276;84,59;69,9;-16097;-4,66;-8,34;-244,06;-243,95;49,02;48,95
-6,51;-2,04;0,65;-9523;-11025;71,79;70,82;-1647;5,46;2,69;-14,85;-14,84;-170,44;-170,44;-8,34;2,8;-5,6;-5833;1065;53,11;59,51;-15835;-32,47;-23,75;-240,06;-240,06;15,26;15,26
-8,69;-2,62;-2,01;987;1206;69,18;69,77;-3934;-12,48;-3,19;-49,76;-49,74;16,29;16,18;-10,15;-1,99;-2,97;3930;-4086;70,6;63,81;-8022;-16,04;-21,37;-120,77;-120,85;-63,38;-63,33
-5,92;-2,44;-0,25;-2949;9080;67,49;68,37;2821;-2,26;-2,68;53,37;53,37;136,51;136,51;-10,82;-2,78;-2,03;-8055;1756;72,37;66,08;32767;-10,29;-18,15;501,96;328,93;25,81;1,04
-8,38;-2,11;-2,15;3014;4632;70,23;69,42;-6442;-14;-6,91;-88,05;-87,96;68,6;68,64;-9,86;-1,14;-2,19;2101;-1099;75,94;68,23;-4649;-12,43;-15,87;-69,28;-69,03;-17,78;-17,77
