Acc_X0;Acc_Y0;Acc_Z0;Gy_X0;Gy_Y0;De_Y0;De_Y0K;Gyro_Z0;De_Z0;De_Z0K;Yaw;Yaw_k;Pitch;Pitch_K;Acc_X1;Acc_Y1;Acc_Z1;Gy_X1;Gy_Y1;De_Y1;De_Y1K;Gyro_Z1;De_Z1;De_Z1K;Yaw1;Yaw1_k;Pitch1;Pitch1_K
-9.16;0.03;0.51;650;63;86.79;86.57;-654;3.21;3.17;0.32;0.28;-1.16;-1.00;-9.92;-1.35;-0.24;382;81;82.13;82.02;-107;-1.35;-1.56;0.07;-0.00;0.24;-0.03;
-9.15;0.13;0.42;373;96;87.25;86.57;-660;2.63;3.17;0.22;0.24;-0.65;-0.76;-9.88;-1.40;-0.35;117;45;81.70;82.02;-123;-1.99;-1.56;-0.18;-0.00;-0.31;-0.03;
-9.17;0.01;0.36;495;70;87.77;86.57;-646;2.23;3.17;0.44;0.38;-1.05;-0.96;-9.86;-1.39;-0.35;203;80;81.73;82.02;-90;-2.02;-1.56;0.33;-0.00;0.22;-0.03;
-9.22;0.04;0.40;517;167;87.50;86.57;-696;2.49;3.17;-0.33;-0.11;0.43;0.01;-9.87;-1.41;-0.26;286;53;81.74;82.01;-3;-1.47;-1.56;1.65;-0.00;-0.19;-0.03;
-9.15;0.06;0.50;554;118;86.85;86.57;-612;3.12;3.17;0.96;0.63;-0.32;-0.22;-9.90;-1.31;-0.22;368;69;82.34;82.02;-80;-1.27;-1.56;0.48;-0.00;0.05;-0.03;
-9.18;0.15;0.47;372;48;86.92;86.57;-597;2.93;3.17;1.19;1.02;-1.39;-1.03;-9.87;-1.29;-0.19;282;79;82.48;82.02;-117;-1.10;-1.56;-0.09;-0.00;0.21;-0.03;
-9.19;0.11;0.42;786;28;87.31;86.56;-602;2.60;3.17;1.11;1.08;-1.69;-1.49;-9.85;-1.41;-0.24;445;142;81.72;82.02;-128;-1.40;-1.56;-0.25;-0.00;1.17;-0.03;
-9.23;0.07;0.49;369;221;86.91;86.56;-703;3.06;3.17;-0.43;0.03;1.25;0.42;-9.90;-1.29;-0.30;299;87;82.37;82.02;-19;-1.71;-1.56;1.41;-0.00;0.33;-0.03;
-9.22;0.11;0.39;287;169;87.47;86.57;-665;2.43;3.17;0.15;0.11;0.46;0.45;-9.85;-1.36;-0.23;95;69;82.01;82.02;-72;-1.35;-1.56;0.60;-0.00;0.05;-0.03;
-9.15;0.06;0.44;430;199;87.25;86.57;-660;2.73;3.17;0.22;0.19;0.92;0.78;-9.87;-1.29;-0.31;262;59;82.33;82.02;-125;-1.76;-1.56;-0.21;-0.00;-0.10;-0.03;
-9.21;-0.06;0.55;348;255;86.59;86.57;-645;3.40;3.17;0.45;0.37;1.77;1.47;-9.87;-1.31;-0.30;183;31;82.23;82.02;-171;-1.72;-1.56;-0.91;-0.00;-0.53;-0.03;
-9.25;0.05;0.32;302;91;87.97;86.58;-655;2.01;3.17;0.30;0.32;-0.73;-0.06;-9.87;-1.38;-0.24;173;61;81.91;82.02;-100;-1.39;-1.56;0.17;-0.00;-0.07;-0.03;
-9.20;0.06;0.46;412;138;87.14;86.58;-601;2.84;3.17;1.12;0.88;-0.01;-0.03;-9.90;-1.16;-0.17;167;15;83.26;82.02;-127;-0.97;-1.56;-0.24;-0.00;-0.77;-0.03;
-9.20;0.16;0.49;299;151;86.79;86.58;-702;3.04;3.18;-0.42;-0.02;0.19;0.12;-9.88;-1.30;-0.35;133;8;82.26;82.02;-100;-2.02;-1.56;0.17;-0.00;-0.88;-0.03;
-9.24;0.05;0.42;330;159;87.35;86.58;-701;2.63;3.17;-0.40;-0.29;0.31;0.25;-9.91;-1.32;-0.19;236;30;82.34;82.02;-115;-1.08;-1.56;-0.06;-0.00;-0.54;-0.03;
-9.12;0.11;0.38;232;149;87.53;86.59;-657;2.36;3.17;0.27;0.10;0.15;0.18;-9.89;-1.36;-0.26;218;14;82.06;82.02;-115;-1.47;-1.56;-0.06;-0.00;-0.79;-0.03;
-9.15;0.13;0.44;516;163;87.13;86.59;-683;2.75;3.17;-0.13;-0.06;0.37;0.31;-9.88;-1.30;-0.24;292;47;82.38;82.02;-119;-1.37;-1.56;-0.12;-0.00;-0.28;-0.03;
-9.17;0.06;0.50;432;121;86.83;86.59;-697;3.14;3.17;-0.34;-0.26;-0.27;-0.10;-9.90;-1.26;-0.28;298;63;82.58;82.02;-77;-1.63;-1.56;0.52;-0.00;-0.04;-0.03;
-9.11;0.09;0.41;576;139;87.39;86.59;-687;2.55;3.17;-0.19;-0.21;0.00;-0.03;-9.89;-1.38;-0.27;387;63;81.89;82.02;-100;-1.52;-1.56;0.17;-0.00;-0.04;-0.03;
-9.10;0.05;0.38;382;127;87.59;86.59;-647;2.38;3.17;0.42;0.23;-0.18;-0.13;-9.90;-1.46;-0.33;254;51;81.40;82.02;-110;-1.90;-1.56;0.02;-0.00;-0.22;-0.03;
-9.10;0.11;0.26;530;160;88.22;86.60;-673;1.65;3.16;0.03;0.09;0.32;0.18;-9.90;-1.38;-0.24;325;55;81.94;82.01;-108;-1.36;-1.56;0.05;-0.00;-0.16;-0.03;
-9.07;0.10;0.43;537;94;87.22;86.60;-622;2.71;3.16;0.80;0.59;-0.68;-0.42;-9.81;-1.48;-0.31;379;91;81.24;82.01;-111;-1.79;-1.56;0.01;-0.00;0.39;-0.03;
-9.16;0.04;0.34;351;73;87.86;86.60;-619;2.13;3.17;0.85;0.77;-1.01;-0.83;-9.93;-1.38;-0.37;115;76;81.79;82.01;-100;-2.12;-1.56;0.17;-0.00;0.16;-0.03;
-9.16;0.01;0.56;293;98;86.51;86.59;-603;3.49;3.17;1.09;1.00;-0.62;-0.69;-9.89;-1.34;-0.30;279;60;82.07;82.01;-111;-1.73;-1.56;0.01;-0.00;-0.08;-0.03;
-9.16;0.09;0.41;295;189;87.41;86.59;-650;2.53;3.17;0.38;0.56;0.77;0.33;-9.89;-1.33;-0.24;263;88;82.24;82.01;-92;-1.37;-1.56;0.30;-0.00;0.34;-0.03;
-9.20;0.07;0.37;345;188;87.66;86.60;-683;2.30;3.17;-0.13;0.08;0.75;0.62;-9.88;-1.38;-0.23;346;58;81.93;82.01;-126;-1.30;-1.56;-0.22;-0.00;-0.11;-0.03;
-9.14;0.09;0.47;481;161;87.03;86.60;-684;2.92;3.17;-0.14;-0.07;0.34;0.42;-9.83;-1.41;-0.36;196;68;81.58;82.01;-138;-2.06;-1.56;-0.41;-0.00;0.04;-0.03;
-9.20;0.02;0.42;155;168;87.36;86.61;-692;2.64;3.17;-0.26;-0.21;0.44;0.44;-9.88;-1.34;-0.38;129;45;81.97;82.01;-109;-2.17;-1.56;0.04;-0.00;-0.31;-0.03;
-9.20;0.10;0.39;316;122;87.49;86.61;-671;2.42;3.17;0.06;-0.02;-0.26;-0.05;-9.91;-1.33;-0.30;169;75;82.17;82.01;-134;-1.74;-1.56;-0.35;-0.00;0.15;-0.03;
-9.15;-0.04;0.41;330;165;87.41;86.61;-653;2.58;3.17;0.33;0.22;0.40;0.26;-9.90;-1.37;-0.25;233;98;81.97;82.01;-150;-1.44;-1.56;-0.59;-0.00;0.50;-0.03;
-9.15;0.05;0.40;313;109;87.48;86.61;-679;2.51;3.16;-0.07;0.02;-0.46;-0.24;-9.85;-1.35;-0.27;243;64;82.07;82.01;-107;-1.53;-1.56;0.07;-0.00;-0.02;-0.03;
-9.15;0.10;0.34;385;75;87.80;86.61;-645;2.12;3.16;0.45;0.32;-0.97;-0.75;-9.89;-1.35;-0.30;262;86;82.06;82.01;-104;-1.70;-1.56;0.11;-0.00;0.31;-0.03;
-9.17;0.09;0.37;485;162;87.65;86.61;-666;2.29;3.16;0.13;0.19;0.35;0.02;-9.94;-1.44;-0.33;203;52;81.55;82.01;-135;-1.91;-1.56;-0.36;-0.00;-0.21;-0.03;
-9.12;0.04;0.40;189;134;87.46;86.61;-664;2.53;3.16;0.16;0.17;-0.07;-0.05;-9.85;-1.46;-0.23;156;21;81.46;82.01;-143;-1.32;-1.56;-0.48;-0.00;-0.68;-0.03;
-9.22;0.10;0.42;281;111;87.33;86.62;-687;2.61;3.16;-0.19;-0.08;-0.43;-0.31;-9.80;-1.32;-0.27;148;65;82.16;82.01;-122;-1.54;-1.56;-0.16;-0.00;-0.01;-0.03;
-9.22;0.12;0.42;374;147;87.31;86.62;-701;2.59;3.16;-0.40;-0.30;0.12;-0.01;-9.93;-1.25;-0.17;142;41;82.74;82.01;-60;-1.00;-1.56;0.78;-0.00;-0.37;-0.03;
-9.16;0.12;0.42;448;177;87.28;86.62;-720;2.61;3.16;-0.69;-0.57;0.58;0.40;-9.88;-1.37;-0.24;283;53;82.01;82.01;-63;-1.39;-1.56;0.74;-0.00;-0.19;-0.03;
-9.15;0.07;0.34;316;120;87.82;86.62;-685;2.13;3.15;-0.16;-0.28;-0.29;-0.08;-9.86;-1.32;-0.27;240;24;82.22;82.01;-79;-1.54;-1.56;0.49;-0.00;-0.63;-0.03;
-9.22;-0.03;0.41;437;125;87.48;86.62;-661;2.52;3.15;0.21;0.06;-0.21;-0.17;-9.87;-1.40;-0.27;320;38;81.79;82.01;-85;-1.54;-1.56;0.40;-0.00;-0.42;-0.03;
-9.23;0.00;0.46;523;190;87.13;86.62;-666;2.87;3.15;0.13;0.11;0.78;0.49;-9.90;-1.39;-0.27;369;64;81.89;82.01;-88;-1.52;-1.56;0.36;-0.00;-0.02;-0.03;
-9.09;0.04;0.48;300;155;86.96;86.63;-656;3.04;3.15;0.28;0.23;0.25;0.32;-9.84;-1.37;-0.24;267;58;81.93;82.01;-80;-1.36;-1.56;0.48;-0.00;-0.11;-0.03;
-9.21;0.02;0.42;527;175;87.36;86.63;-693;2.64;3.15;-0.28;-0.13;0.55;0.48;-9.89;-1.43;-0.35;329;86;81.53;82.01;-66;-2.00;-1.56;0.69;-0.00;0.31;-0.03;
-9.14;0.07;0.41;332;176;87.38;86.63;-688;2.58;3.15;-0.20;-0.18;0.57;0.54;-9.91;-1.40;-0.27;266;68;81.83;82.01;-86;-1.56;-1.56;0.39;-0.00;0.04;-0.03;
-9.18;0.03;0.34;395;126;87.88;86.64;-642;2.11;3.15;0.50;0.29;-0.20;0.03;-9.83;-1.40;-0.21;213;44;81.81;82.01;-99;-1.24;-1.55;0.19;-0.00;-0.33;-0.03;
-9.17;0.01;0.29;490;161;88.22;86.64;-628;1.78;3.14;0.71;0.58;0.34;0.24;-9.92;-1.36;-0.34;224;55;81.99;82.01;-88;-1.93;-1.55;0.36;-0.00;-0.16;-0.03;
-9.18;0.10;0.44;432;143;87.19;86.64;-653;2.74;3.15;0.33;0.41;0.06;0.12;-9.81;-1.33;-0.30;256;52;82.09;82.01;-128;-1.73;-1.56;-0.25;-0.00;-0.21;-0.03;
-9.21;0.04;0.39;442;165;87.56;86.65;-711;2.43;3.14;-0.55;-0.26;0.40;0.31;-9.77;-1.39;-0.30;261;57;81.74;82.01;-108;-1.75;-1.56;0.05;-0.00;-0.13;-0.03;
-9.13;-0.03;0.46;294;94;87.14;86.65;-646;2.86;3.14;0.44;0.22;-0.68;-0.38;-9.86;-1.39;-0.21;271;55;81.89;82.01;-131;-1.22;-1.56;-0.30;-0.00;-0.16;-0.03;
-9.17;0.09;0.45;336;122;87.15;86.65;-653;2.80;3.14;0.33;0.30;-0.26;-0.29;-9.88;-1.34;-0.33;226;54;82.06;82.01;-143;-1.88;-1.56;-0.48;-0.00;-0.18;-0.03;
-9.20;0.07;0.35;561;133;87.76;86.65;-691;2.20;3.14;-0.25;-0.08;-0.09;-0.15;-9.88;-1.38;-0.30;216;58;81.88;82.01;-173;-1.73;-1.56;-0.94;-0.00;-0.11;-0.03;
-9.21;-0.00;0.40;348;183;87.50;86.65;-699;2.50;3.14;-0.37;-0.28;0.67;0.42;-9.92;-1.32;-0.34;206;50;82.16;82.01;-129;-1.96;-1.56;-0.27;-0.00;-0.24;-0.03;
-9.17;0.12;0.44;418;153;87.14;86.65;-698;2.77;3.14;-0.36;-0.33;0.22;0.28;-9.83;-1.40;-0.24;215;56;81.80;82.01;-153;-1.38;-1.56;-0.64;-0.00;-0.15;-0.03;
-9.15;0.05;0.47;500;136;87.07;86.65;-712;2.91;3.14;-0.57;-0.50;-0.04;0.05;-9.87;-1.48;-0.27;307;52;81.34;82.00;-155;-1.52;-1.56;-0.67;-0.00;-0.21;-0.03;
-9.12;0.02;0.46;335;160;87.14;86.66;-702;2.86;3.13;-0.42;-0.44;0.32;0.24;-9.82;-1.48;-0.28;250;35;81.27;82.00;-106;-1.60;-1.56;0.08;-0.00;-0.47;-0.03;
-9.21;0.02;0.39;343;136;87.57;86.66;-696;2.43;3.13;-0.33;-0.36;-0.04;0.04;-9.87;-1.46;-0.31;221;61;81.41;82.00;-88;-1.80;-1.56;0.36;-0.00;-0.07;-0.03;
-9.15;0.05;0.38;250;135;87.58;86.66;-640;2.40;3.13;0.53;0.26;-0.06;-0.03;-9.84;-1.43;-0.36;230;76;81.51;82.00;-152;-2.05;-1.56;-0.62;-0.00;0.16;-0.03;
-9.19;-0.04;0.41;466;166;87.42;86.66;-700;2.57;3.13;-0.39;-0.19;0.41;0.28;-9.85;-1.39;-0.31;238;67;81.79;82.00;-171;-1.79;-1.56;-0.91;-0.00;0.02;-0.03;
-9.11;0.01;0.36;638;140;87.75;86.67;-699;2.25;3.13;-0.37;-0.32;0.02;0.10;-9.91;-1.51;-0.16;363;81;81.27;82.00;-111;-0.90;-1.56;0.01;-0.00;0.24;-0.04;
-9.15;0.05;0.39;458;147;87.54;86.67;-702;2.43;3.12;-0.42;-0.39;0.12;0.12;-9.89;-1.42;-0.24;219;65;81.71;82.00;-80;-1.40;-1.56;0.48;-0.00;-0.01;-0.04;
-9.13;0.04;0.42;348;185;87.33;86.67;-692;2.66;3.12;-0.26;-0.30;0.70;0.53;-9.81;-1.40;-0.31;210;51;81.69;82.00;-140;-1.80;-1.56;-0.44;-0.00;-0.22;-0.04;
-9.16;-0.06;0.50;311;85;86.86;86.67;-643;3.12;3.12;0.48;0.24;-0.82;-0.41;-9.91;-1.37;-0.26;221;65;82.01;82.00;-133;-1.46;-1.56;-0.33;-0.00;-0.01;-0.04;
-9.19;-0.03;0.45;342;170;87.17;86.67;-651;2.82;3.12;0.36;0.33;0.48;0.21;-9.84;-1.43;-0.25;190;37;81.58;82.00;-91;-1.43;-1.56;0.31;-0.00;-0.44;-0.04;
-9.21;0.01;0.23;428;86;88.60;86.68;-643;1.40;3.12;0.48;0.44;-0.81;-0.50;-9.87;-1.50;-0.16;233;65;81.32;82.00;-102;-0.93;-1.56;0.14;-0.00;-0.01;-0.04;
-9.14;0.01;0.47;304;26;87.07;86.67;-602;2.93;3.12;1.11;0.90;-1.72;-1.35;-9.87;-1.36;-0.39;346;77;81.86;82.00;-110;-2.24;-1.56;0.02;-0.00;0.18;-0.04;
-9.18;0.01;0.37;316;70;87.68;86.67;-614;2.32;3.12;0.93;0.92;-1.05;-1.14;-9.86;-1.45;-0.20;226;76;81.58;82.00;-61;-1.14;-1.56;0.77;-0.00;0.16;-0.04;
-9.17;-0.04;0.41;332;132;87.44;86.67;-582;2.54;3.13;1.41;1.26;-0.10;-0.42;-9.88;-1.39;-0.28;210;30;81.85;82.00;-59;-1.59;-1.56;0.80;-0.00;-0.54;-0.04;
-9.24;0.03;0.35;586;140;87.84;86.67;-607;2.16;3.13;1.03;1.10;0.02;-0.11;-9.87;-1.41;-0.25;304;40;81.73;82.00;48;-1.44;-1.56;2.43;-0.00;-0.39;-0.04;
-9.23;0.04;0.42;430;87;87.35;86.67;-589;2.63;3.13;1.31;1.25;-0.79;-0.59;-9.84;-1.32;-0.22;329;64;82.27;82.00;27;-1.25;-1.55;2.11;-0.00;-0.02;-0.04;
-9.21;0.11;0.29;293;67;88.06;86.67;-547;1.82;3.13;1.95;1.74;-1.10;-0.94;-9.83;-1.33;-0.24;216;62;82.18;82.00;-48;-1.39;-1.55;0.97;-0.00;-0.05;-0.04;
-9.18;-0.00;0.48;446;111;87.01;86.67;-640;2.99;3.14;0.53;0.89;-0.43;-0.58;-9.93;-1.28;-0.35;298;38;82.41;82.00;6;-2.00;-1.55;1.79;-0.00;-0.42;-0.04;
-9.22;0.10;0.49;246;87;86.89;86.67;-626;3.04;3.14;0.74;0.79;-0.79;-0.73;-9.87;-1.12;-0.18;285;66;83.42;82.00;1;-1.06;-1.55;1.72;-0.00;0.01;-0.04;
-9.18;0.04;0.42;421;52;87.34;86.66;-646;2.65;3.14;0.44;0.54;-1.33;-1.14;-9.92;-1.39;-0.30;318;142;81.82;82.00;-124;-1.74;-1.55;-0.19;-0.00;1.17;-0.04;
-9.15;0.08;0.50;559;220;86.86;86.66;-659;3.10;3.15;0.24;0.33;1.24;0.52;-9.87;-1.14;-0.30;325;97;83.21;82.00;5;-1.71;-1.55;1.78;-0.00;0.48;-0.03;
-9.24;-0.04;0.30;966;273;88.13;86.67;-853;1.86;3.14;-2.72;-1.80;2.05;1.58;-9.89;-1.43;-0.42;361;156;81.41;82.00;35;-2.43;-1.55;2.23;-0.00;1.38;-0.03;
-9.13;0.17;0.32;449;175;87.71;86.68;-679;2.03;3.13;-0.07;-0.59;0.55;0.86;-9.89;-1.26;-0.31;261;51;82.54;82.00;-68;-1.80;-1.55;0.66;-0.00;-0.22;-0.03;
-9.24;0.12;0.37;800;200;87.56;86.68;-716;2.32;3.13;-0.63;-0.62;0.93;0.91;-9.84;-1.39;-0.36;537;55;81.69;82.00;-143;-2.09;-1.55;-0.48;-0.00;-0.16;-0.03;
-9.15;0.06;0.51;336;144;86.78;86.68;-696;3.20;3.13;-0.33;-0.41;0.08;0.33;-9.91;-1.25;-0.37;240;-6;82.51;82.00;-148;-2.10;-1.55;-0.56;-0.00;-1.09;-0.03;
-9.21;0.08;0.45;326;127;87.17;86.69;-690;2.79;3.13;-0.23;-0.29;-0.18;-0.03;-9.95;-1.28;-0.28;223;51;82.48;82.00;-184;-1.62;-1.55;-1.11;-0.00;-0.22;-0.03;
-9.11;0.14;0.36;416;60;87.56;86.69;-682;2.28;3.12;-0.11;-0.17;-1.20;-0.85;-9.87;-1.41;-0.25;235;36;81.77;82.00;-183;-1.44;-1.55;-1.09;-0.00;-0.45;-0.03;
-9.12;0.05;0.34;338;127;87.83;86.69;-720;2.14;3.12;-0.69;-0.53;-0.18;-0.38;-9.88;-1.27;-0.26;138;28;82.54;82.00;-146;-1.51;-1.55;-0.53;-0.00;-0.57;-0.03;
-9.21;0.07;0.49;313;133;86.93;86.69;-686;3.04;3.12;-0.17;-0.28;-0.09;-0.18;-9.87;-1.42;-0.25;192;48;81.67;82.00;-224;-1.41;-1.55;-1.72;-0.00;-0.27;-0.04;
-9.18;0.03;0.43;507;165;87.31;86.69;-727;2.68;3.12;-0.80;-0.64;0.40;0.22;-9.89;-1.34;-0.33;238;54;82.03;82.00;-178;-1.92;-1.56;-1.02;-0.00;-0.18;-0.04;
-9.13;0.00;0.33;459;240;87.92;86.69;-721;2.08;3.11;-0.71;-0.69;1.54;1.14;-9.86;-1.43;-0.34;260;52;81.49;82.00;-161;-1.97;-1.56;-0.76;-0.00;-0.21;-0.04;
-9.14;0.05;0.32;255;108;87.95;86.70;-666;2.03;3.11;0.13;-0.12;-0.47;0.02;-9.93;-1.39;-0.36;269;56;81.77;82.00;-134;-2.05;-1.56;-0.35;-0.00;-0.15;-0.04;
-9.16;0.02;0.40;332;85;87.49;86.70;-634;2.50;3.11;0.62;0.40;-0.82;-0.57;-9.89;-1.29;-0.12;252;87;82.53;82.00;-134;-0.67;-1.56;-0.35;-0.00;0.33;-0.04;
-9.18;-0.04;0.39;265;175;87.56;86.70;-624;2.42;3.11;0.77;0.66;0.55;0.21;-9.87;-1.48;-0.23;197;31;81.39;82.00;-115;-1.34;-1.56;-0.06;-0.00;-0.53;-0.04;
-9.18;-0.02;0.32;381;202;87.98;86.70;-646;2.02;3.11;0.44;0.50;0.96;0.74;-9.88;-1.47;-0.29;277;64;81.39;82.00;-98;-1.69;-1.56;0.20;-0.00;-0.02;-0.04;
-9.15;0.10;0.15;592;76;88.86;86.71;-601;0.95;3.10;1.12;0.94;-0.96;-0.44;-9.84;-1.40;-0.40;247;79;81.59;82.00;-130;-2.29;-1.56;-0.28;-0.00;0.21;-0.04;
-9.05;0.06;0.33;484;115;87.89;86.71;-596;2.07;3.11;1.20;1.12;-0.36;-0.39;-9.89;-1.40;-0.24;228;65;81.83;81.99;-100;-1.40;-1.56;0.17;-0.00;-0.01;-0.04;
-9.17;0.02;0.40;435;79;87.51;86.71;-622;2.49;3.11;0.80;0.90;-0.91;-0.75;-9.90;-1.35;-0.34;289;69;82.01;81.99;-31;-1.96;-1.56;1.23;-0.00;0.05;-0.04;
-9.13;0.15;0.29;431;88;87.98;86.71;-604;1.79;3.11;1.08;1.02;-0.78;-0.77;-9.90;-1.27;-0.30;168;65;82.46;82.00;-82;-1.74;-1.56;0.45;-0.00;-0.01;-0.04;
-9.14;-0.11;0.30;538;115;88.02;86.71;-675;1.85;3.11;-0.01;0.31;-0.36;-0.49;-9.88;-1.38;-0.28;227;54;81.88;81.99;-19;-1.59;-1.56;1.41;-0.00;-0.18;-0.04;
-9.10;0.08;0.35;618;102;87.72;86.71;-630;2.22;3.11;0.68;0.57;-0.56;-0.54;-9.86;-1.39;-0.28;422;80;81.79;81.99;-6;-1.62;-1.55;1.61;-0.00;0.22;-0.04;
-9.13;0.16;0.30;382;46;87.87;86.71;-606;1.87;3.11;1.05;0.90;-1.42;-1.15;-9.88;-1.26;-0.27;214;46;82.57;82.00;-142;-1.57;-1.55;-0.47;-0.00;-0.30;-0.04;
-9.08;0.11;0.46;259;126;87.04;86.71;-657;2.87;3.11;0.27;0.46;-0.20;-0.49;-9.86;-1.34;-0.31;154;39;82.07;81.99;-120;-1.76;-1.55;-0.13;-0.00;-0.40;-0.04;
-9.20;0.10;0.47;320;130;87.04;86.71;-686;2.90;3.11;-0.17;0.02;-0.14;-0.24;-9.91;-1.27;-0.23;117;22;82.57;81.99;-121;-1.30;-1.55;-0.15;-0.00;-0.66;-0.04;
-9.24;0.07;0.42;374;49;87.38;86.70;-600;2.58;3.11;1.14;0.80;-1.37;-1.03;-9.85;-1.18;-0.27;289;74;83.02;82.00;-181;-1.55;-1.56;-1.06;-0.00;0.13;-0.04;
-9.20;0.08;0.50;182;233;86.83;86.70;-752;3.13;3.11;-1.18;-0.58;1.44;0.69;-9.84;-1.34;-0.24;114;78;82.13;82.00;-178;-1.38;-1.56;-1.02;-0.00;0.19;-0.04;
-9.17;-0.12;0.29;675;187;88.03;86.71;-718;1.81;3.11;-0.66;-0.64;0.73;0.72;-9.84;-1.48;-0.32;362;94;81.26;82.00;-161;-1.82;-1.56;-0.76;-0.00;0.44;-0.04;
-9.20;0.12;0.46;520;125;87.07;86.71;-649;2.84;3.11;0.39;0.08;-0.21;0.07;-9.84;-1.32;-0.21;349;57;82.27;82.00;-118;-1.23;-1.56;-0.10;-0.00;-0.13;-0.04;
-9.18;0.09;0.40;478;126;87.43;86.71;-634;2.51;3.11;0.62;0.46;-0.20;-0.11;-9.87;-1.44;-0.25;272;52;81.58;81.99;-86;-1.41;-1.56;0.39;-0.00;-0.21;-0.04;
-9.14;0.09;0.40;198;65;87.41;86.71;-619;2.52;3.11;0.85;0.73;-1.13;-0.82;-9.90;-1.40;-0.21;190;25;81.88;81.99;-99;-1.20;-1.56;0.19;-0.00;-0.62;-0.04;
-9.14;0.05;0.42;448;58;87.32;86.71;-664;2.66;3.11;0.16;0.33;-1.23;-1.11;-9.79;-1.42;-0.33;260;7;81.55;81.99;-84;-1.94;-1.56;0.42;-0.00;-0.89;-0.04;
-9.18;0.09;0.47;560;86;87.03;86.71;-700;2.92;3.11;-0.39;-0.17;-0.81;-0.90;-9.88;-1.31;-0.19;339;53;82.36;81.99;-71;-1.07;-1.55;0.62;-0.00;-0.19;-0.04;
-9.11;0.06;0.47;440;-24;87.02;86.70;-604;2.95;3.11;1.08;0.70;-2.49;-2.00;-9.92;-1.33;-0.30;527;80;82.18;81.99;-221;-1.74;-1.56;-1.67;-0.00;0.22;-0.04;
-9.20;0.08;0.46;544;147;87.07;86.70;-666;2.88;3.11;0.13;0.30;0.12;-0.52;-9.95;-1.42;-0.37;220;54;81.60;81.99;-95;-2.08;-1.56;0.25;-0.00;-0.18;-0.04;
-9.20;0.07;0.47;622;70;87.06;86.70;-598;2.91;3.11;1.17;0.91;-1.05;-0.89;-9.87;-1.35;-0.34;255;19;81.97;81.99;-89;-1.94;-1.56;0.34;-0.00;-0.71;-0.04;
-9.16;-0.00;0.48;388;-17;87.00;86.69;-588;3.00;3.12;1.32;1.20;-2.38;-1.93;-9.89;-1.48;-0.23;259;37;81.41;81.99;-113;-1.33;-1.56;-0.03;-0.00;-0.44;-0.04;
-9.13;0.11;0.47;610;152;86.97;86.69;-639;2.95;3.12;0.54;0.74;0.20;-0.44;-9.88;-1.34;-0.28;209;52;82.10;81.99;-99;-1.62;-1.56;0.19;-0.00;-0.21;-0.04;
-9.21;-0.06;0.29;321;187;88.19;86.69;-582;1.78;3.12;1.41;1.21;0.73;0.38;-9.91;-1.28;-0.25;168;71;82.53;81.99;-111;-1.42;-1.56;0.01;-0.00;0.08;-0.04;
-9.27;0.10;0.52;471;175;86.71;86.69;-641;3.23;3.13;0.51;0.73;0.55;0.50;-9.87;-1.23;-0.25;263;69;82.74;81.99;-90;-1.43;-1.56;0.33;-0.00;0.05;-0.04;
-9.23;0.10;0.50;500;85;86.86;86.69;-638;3.08;3.13;0.56;0.61;-0.82;-0.42;-9.90;-1.38;-0.20;266;85;82.00;81.99;-96;-1.14;-1.56;0.23;-0.00;0.30;-0.04;
-9.23;0.12;0.52;488;45;86.68;86.69;-619;3.23;3.13;0.85;0.78;-1.43;-1.13;-9.85;-1.31;-0.23;212;96;82.30;81.99;-93;-1.35;-1.55;0.28;-0.00;0.47;-0.04;
-9.21;0.16;0.47;554;30;86.93;86.68;-647;2.91;3.13;0.42;0.53;-1.66;-1.50;-9.89;-1.36;-0.27;358;67;82.01;81.99;-71;-1.54;-1.55;0.62;-0.00;0.02;-0.04;
-9.16;0.18;0.57;817;82;86.28;86.68;-636;3.53;3.14;0.59;0.57;-0.87;-1.06;-9.84;-1.27;-0.25;567;73;82.48;81.99;-114;-1.45;-1.55;-0.04;-0.00;0.11;-0.04;
-9.17;0.05;0.37;685;177;87.68;86.68;-691;2.29;3.14;-0.25;-0.00;0.58;0.08;-9.85;-1.37;-0.30;519;52;81.88;81.99;-41;-1.73;-1.55;1.07;-0.00;-0.21;-0.04;
-9.20;0.10;0.38;696;107;87.57;86.68;-698;2.36;3.13;-0.36;-0.25;-0.49;-0.31;-9.83;-1.25;-0.21;227;50;82.67;81.99;-42;-1.20;-1.55;1.06;-0.00;-0.24;-0.04;
-9.20;0.24;0.47;387;11;86.71;86.68;-633;2.92;3.13;0.64;0.37;-1.95;-1.45;-9.92;-1.24;-0.32;328;29;82.64;81.99;-70;-1.82;-1.55;0.63;-0.00;-0.56;-0.04;
-9.18;0.17;0.56;413;-14;86.35;86.67;-622;3.50;3.14;0.80;0.67;-2.33;-2.07;-9.89;-1.36;-0.33;493;10;81.97;81.99;-111;-1.87;-1.55;0.01;-0.00;-0.85;-0.04;
-9.10;0.24;0.41;556;0;87.00;86.66;-623;2.61;3.14;0.79;0.75;-2.12;-2.10;-9.85;-1.49;-0.36;261;100;81.15;81.99;-174;-2.06;-1.55;-0.96;-0.00;0.53;-0.04;
